id,url,title,component_type,content_text,provider,governance,states,reading_level,hierarchy_lvl0,hierarchy_lvl1,hierarchy_lvl2,hierarchy_lvl3,has_form,has_checklist,search_keywords
32a1f7a22488c6a7c5d3dce58eb3a4cb,https://my.gov.au/en/about/help/mygov-website/link-services-to-your-account/link-centrelink#32a1f7a22488c6a7c5d3dce58eb3a4cb,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Link Centrelink | myGov,,,Thank you for your feedback,True,False,[]
1c22e4c6a2543cbb215103bc5d3145b4,https://my.gov.au/en/about/help/mygov-website/link-services-to-your-account/link-department-of-veterans--affairs#1c22e4c6a2543cbb215103bc5d3145b4,Link Department of Veterans’ Affairs,content,Find out how to link Department of Veterans’ Affairs (DVA) to myGov to find important information about your veteran services.,Services Australia,Federal Government,['National'],12,Link Department of Veterans’ Affairs,,,,False,False,"['find', 'link', 'department', 'veterans', 'affairs', 'mygov', 'important', 'information', 'about', 'your']"
1a9ddca24340314420228d1e780fa8aa,https://my.gov.au/en/about/help/mygov-website/link-services-to-your-account/link-department-of-veterans--affairs#how-to-link-dva-to-your-mygov-account,How to link DVA to your myGov account,content,"Follow these steps to link DVA to your myGov account.
               Sign in to myGov.
               Select View and link services.
               Select Link on the Department of Veterans’ Affairs tile.
               Get an activation code by either: 
                
                 selecting Register now if you’re new to DVA
                 calling DVA on 1800 838 372
                 visiting a Veterans’ Access Network location or Services Australia service centre.
                
               Enter your activation code and date of birth and select Submit to link your DVA account.",Services Australia,Federal Government,['National'],8,Link Department of Veterans’ Affairs | myGov,How to link DVA to your myGov account,,,False,True,"['link', 'your', 'select', 'mygov', 'account', 'services', 'veterans', 'activation', 'code', '1800']"
c7986ee5925295b10f21be59bfbbc49c,https://my.gov.au/en/about/help/mygov-website/link-services-to-your-account/link-department-of-veterans--affairs#what-you-can-do-when-you-link,What you can do when you link,content,"When you link DVA to your myGov account you can:
               submit claims and view their progress
               upload information to support claims
               apply for DVA-funded mental health treatment and other benefits
               access your Veteran Card online and a list of your accepted conditions
               book transport and claim transport costs
               download official letters for tax or concession purposes
               update your personal details
               send DVA a message
               request a call from DVA.",Services Australia,Federal Government,['National'],12,Link Department of Veterans’ Affairs | myGov,What you can do when you link,,,False,False,"['your', 'claims', 'transport', 'when', 'link', 'mygov', 'account', 'submit', 'view', 'their']"
439dcfec2e21cda2ad20a0e2a15d7982,https://my.gov.au/en/about/help/mygov-website/link-services-to-your-account/link-department-of-veterans--affairs#if-you’re-unable-to-link,If you’re unable to link,content,"If you can’t link a service to your myGov account, contact the service for help.",Services Australia,Federal Government,['National'],6,Link Department of Veterans’ Affairs | myGov,If you’re unable to link,,,False,False,"['service', 'link', 'your', 'mygov', 'account', 'contact', 'help']"
8a53bc25c4adc3cb4a4bc1fd8e1ef7a6,https://my.gov.au/en/about/help/mygov-website/link-services-to-your-account/link-department-of-veterans--affairs#8a53bc25c4adc3cb4a4bc1fd8e1ef7a6,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Link Department of Veterans’ Affairs | myGov,,,Thank you for your feedback,True,False,[]
11552dcaab6a34c1bc044de8951c6e35,https://my.gov.au/en/about/help/mygov-website/link-services-to-your-account/link-medicare#11552dcaab6a34c1bc044de8951c6e35,Link Medicare,content,Find out how to link Medicare to your myGov to manage your Medicare claims online.,Services Australia,Federal Government,['National'],8,Link Medicare,,,,False,False,"['medicare', 'your', 'find', 'link', 'mygov', 'manage', 'claims', 'online']"
1a2f090018bd9d31bf7b5ecef1e0411f,https://my.gov.au/en/about/help/mygov-website/link-services-to-your-account/link-medicare#before-you-link-medicare-to-your-mygov-account,Before you link Medicare to your myGov account,content,You’ll need your Medicare card number and to answer some questions specific to you.This information will help us link the right Medicare record.,Services Australia,Federal Government,['National'],8,Link Medicare | myGov,Before you link Medicare to your myGov account,,,False,False,"['medicare', 'need', 'your', 'card', 'number', 'answer', 'some', 'questions', 'specific', 'information']"
805feba966030043b17ccd397f885d6a,https://my.gov.au/en/about/help/mygov-website/link-services-to-your-account/link-medicare#how-to-link-medicare-to-your-mygov-account,How to link Medicare to your myGov account,content,"Follow these steps to link Medicare to myGov:
               Sign in to myGov.
               Select View and link services.
               Select Link on the Medicare tile.
               If your details are already recorded in myGov, they need to match your Medicare record. Select Continue. If you’re linking the Australian Taxation Office, Centrelink or Medicare for the first time you’ll need to agree to myGov storing your personal details. Select I agree.
               You can link Medicare using your Medicare card details or a linking code. Select the best option for you, then select Next.
               Enter your Medicare card number and personal details or your linking code. Select Next.
              If you need more help, go to linking Medicare with your Medicare card or linking Medicare using a linking code on the Services Australia website.",Services Australia,Federal Government,['National'],7,Link Medicare | myGov,How to link Medicare to your myGov account,,,False,True,"['medicare', 'select', 'your', 'linking', 'link', 'mygov', 'details', 'need', 'card', 'code']"
bd55dd3ee7acdfda1bbf7b023f2f0675,https://my.gov.au/en/about/help/mygov-website/link-services-to-your-account/link-medicare#what-you-can-do-when-you-link,What you can do when you link,content,"When you link Medicare to your myGov account you can:
               make a claim
               get a Medicare card
               add or remove someone from your Medicare card
               update your personal details
               view your claim history and statements.",Services Australia,Federal Government,['National'],12,Link Medicare | myGov,What you can do when you link,,,False,False,"['your', 'medicare', 'claim', 'card', 'when', 'link', 'mygov', 'account', 'make', 'remove']"
7b34185667170c87846eef67ec102b9e,https://my.gov.au/en/about/help/mygov-website/link-services-to-your-account/link-medicare#7b34185667170c87846eef67ec102b9e,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Link Medicare | myGov,,,Thank you for your feedback,True,False,[]
87fea9779a2dbfe25b771cd10011d3cf,https://my.gov.au/en/about/help/mygov-website/link-services-to-your-account/link-individual-healthcare-identifier-service#87fea9779a2dbfe25b771cd10011d3cf,Link Individual Healthcare Identifier service,content,Find out how to link the Healthcare Identifiers Service to myGov to manage your Individual Healthcare Identifier.,Services Australia,Federal Government,['National'],12,Link Individual Healthcare Identifier service,,,,False,False,"['healthcare', 'find', 'link', 'identifiers', 'service', 'mygov', 'manage', 'your', 'individual', 'identifier']"
